Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
467,"[960, 2915, 3382, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.17009635576232807,3.54,0,3.16
471,"[981, 2915, 3382, 3444, 3481, 3707, 4227]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.1591175164266079,3.68,1,3.05
473,"[981, 2915, 3382, 3444, 3481, 3946, 4227]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.1123989887590097,4.37,1,3.05
474,"[981, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.11517923919683455,4.32,1,3.05
478,"[962, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.11236554324123565,4.37,1,3.02
480,"[927, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 13893, 0]",0.122084149649608,4.21,1,3.15
481,"[927, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 16787, 0]",0.11399793189511225,4.34,1,3.15
486,"[927, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 16787, 0]",0.11399793189511225,4.34,0,3.15
487,"[927, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 16787, 0]",0.11399793189511225,4.34,0,3.15
488,"[927, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 16787, 0]",0.11399793189511225,4.34,0,3.15
489,"[927, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 16787, 0]",0.10700022882783183,4.47,1,3.09
495,"[927, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 16787, 0]",0.10700022882783183,4.47,0,3.09
508,"[943, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 3861, 16787, 0]",0.08407271353720794,4.95,1,2.87
514,"[943, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 4551, 16787, 0]",0.08725264263443126,4.88,1,2.87
520,"[943, 2915, 3382, 3444, 3481, 3946, 4322]","[858, 1778, 3729, 3744, 4551, 16787, 0]",0.10945925991921511,4.42,1,3.03
