Iteration,VS,Thickness,Likelihood,Misfit,Acceptance,VpVs0
408,"[764, 2666, 2896, 3584, 3821, 4163, 4500]","[673, 1744, 2608, 4126, 5214, 12159, 0]",0.0006518720297423,14.67,0,3.12
409,"[764, 2666, 2896, 3584, 3821, 4163, 4429]","[673, 1744, 2608, 4126, 5214, 12159, 0]",0.000607178488687,14.81,1,3.12
412,"[764, 2666, 2896, 3584, 3821, 4163, 4429]","[673, 1744, 2608, 4126, 5214, 12159, 0]",0.000607178488687,14.81,0,3.12
414,"[764, 2666, 2896, 3584, 3821, 4163, 4429]","[673, 1744, 2608, 4126, 5214, 12205, 0]",0.000617543191592,14.78,1,3.12
423,"[764, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 4126, 5214, 12205, 0]",0.0005329907642039,15.07,1,3.12
424,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 4126, 5214, 12205, 0]",0.0009230216962193,13.98,1,3.23
426,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 4126, 5214, 12205, 0]",0.0009230216962193,13.98,0,3.23
427,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 4126, 6919, 12205, 0]",0.0008400130832106,14.16,1,3.23
429,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 4126, 6919, 12205, 0]",0.0013372942686562,13.23,1,3.41
432,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 4126, 6919, 12205, 0]",0.0013372942686562,13.23,0,3.41
433,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 6919, 12205, 0]",0.0010583928603549,13.7,1,3.41
435,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 7434, 12205, 0]",0.0010254281601981,13.77,1,3.41
438,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 7434, 12688, 0]",0.0010773047727466,13.67,1,3.41
443,"[772, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 6433, 12688, 0]",0.0010744264062228,13.67,1,3.41
444,"[913, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 6433, 12688, 0]",0.0058947194380837,10.27,1,3.41
447,"[913, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 12688, 0]",0.004375963993686,10.86,1,3.41
453,"[913, 2666, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 12688, 0]",0.004375963993686,10.86,0,3.41
454,"[913, 2815, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 12688, 0]",0.0092574255730894,9.36,1,3.41
462,"[913, 2815, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 12688, 0]",0.0092574255730894,9.36,0,3.41
464,"[913, 2815, 2896, 3584, 3899, 4163, 4429]","[673, 1744, 2608, 2675, 4125, 12434, 0]",0.0088719231258308,9.45,1,3.41
